bn|term|excerpt
K539|REWARDS|"ax Levy, Title I Funding

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

7

ANNU"
K539|REWARDS|"viewing their grades on 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

8

SKED"
K539|REWARDS|"ax Levy, Title I Funding

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

9

ACAD"
K539|REWARDS|" on 
intensive literacy 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

10

Mat"
K539|REWARDS|"from 
9:00am to 1:00pm. 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

11

Sma"
K539|REWARDS|"Regents and Common Core 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

12

Lea"
K539|REWARDS|"aphy and 
U.S. History. 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

13

At-"
K539|REWARDS|"ol staff to assist with 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

14

The"
K539|REWARDS|"onduct parent 
outreach.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

15

201"
K539|REWARDS|"OD STANDING SCHOOLS

15

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

16

HIG"
K539|REWARDS|"g to measurable goals.  

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

17

DIR"
K539|Summit|"enior 
ELL Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
X337|Pearson|".  
Materials: Brigance, Keep 
on Reading 
G6,7,8(Pearson)Mastering 
the Standards G6,7,8, 
Triumph, Practi"
X337|IDO|"tion with their School Leadership Team (SLT).

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
X337|REWARDS|"MOTHY BEHR 

2012-13 CEP TEMPLATE 

09-17-2013
FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

SCHOOL "
X337|REWARDS|"tle I Funding streams.  

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

4

Use "
X337|REWARDS|"heir children succeed.  

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

5

Budg"
X337|REWARDS|"d our RTI programs 
etc.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

6

Use "
X337|REWARDS|"o Help My Child Succeed”

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

7

Budg"
X337|REWARDS|"ive Title 

I funding.  

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

8

Use "
X337|REWARDS|"look for implementation.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

9

Inst"
X337|REWARDS|"or the past two years.  

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

10

Use"
X337|REWARDS|"t in parent outreach .  

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

11

ACA"
X337|REWARDS|" and two step 
equations

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

12

Pro"
X337|REWARDS|"d 
by guidance counselor

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

13

HIG"
X337|REWARDS|" parents and students.  

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

14

PAR"
Q475|IDO|"nsultation with their School Leadership Team.

HOW DO SCEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL P"
Q475|Rosetta Stone|" including the software programs Achieve 3000 and Rosetta Stone. Both of 
these software programs will provide re"
Q475|Rosetta Stone|" with the purchase of software programs, 
such as Rosetta Stone and  Achieve 3000.  Other technology training (IP"
Q475|Rosetta Stone|" by a certified ESL teacher. The course 
will use Rosetta Stone in addition to materials that address the parents"
Q475|Summit|"nts. (AP/PPS)
11. By November 2012, hold a Parent Summit for chronically absent students (monitored by AP/"
K075|IDO|"tion with their School Leadership Team (SLT).

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
K075|REWARDS|"LLIAN DRUCK

2012-13 CEP TEMPLATE 

06-24-2013
FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

DRAFT O"
K075|REWARDS|"uary 2013 to April 2013.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

5

 Pe"
K075|REWARDS|"ional materials for SES.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

6

Use "
K075|REWARDS|"er teams to measure the 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

7

effe"
K075|REWARDS|"services for grades 3-5.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

8

Use "
K075|REWARDS|"r 2012 through June 2013

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

9

Acti"
K075|REWARDS|"erns.

Progress Report).

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

10

Bud"
K075|REWARDS|"ofessional development. 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

11

Use"
K075|REWARDS|"90 minutes, Balanced 



2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

12

Mat"
K075|REWARDS|"uestions 

and concerns.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

13

 P"
K075|REWARDS|"structional information 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

14

Use"
K075|REWARDS|"ndbook (September 2012).

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

15

 P"
K075|REWARDS|"ace during school hours.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

16

ACA"
K075|REWARDS|" 
Extended Day Programs.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

17

Gra"
K075|REWARDS|"

During the School Day 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

18

Gra"
K075|REWARDS|"l

During the School Day

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

19

HIG"
K075|REWARDS|"and network specialists.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

20

DIR"
K075|Teacher's College Reading and Writing Project|"n their ‘just right leveled book’ as determined by Teachers College Reading 

Page 33

A. Programming and Scheduling "
K075|Teacher's College Reading and Writing Project|"ng Dibels 3-D, NYSESLAT, NYS 
Math Assessments and Teachers College individual reading assessments are used for planni"
K075|Reading Street|nced Literacy (Teachers College grade 4 and 5 and Reading Streets grades K-3) reading block of 90 minutes, Balance
K075|Reading Street|"
Description

ELA
Grades K-3 (90)

Grades 2 (56)

Reading Streets

Small Group & One-to-One 
Intervention

School "
K075|Acuity|" use the Predictive and ITA which is provided 
by Acuity.   ELL teachers are then able to access student i"
K075|Acuity|"xam, or students who performed below level on the Acuity and NYSELAT Assessments are 
   invited to partic"
M404|IDO|"tion with their School Leadership Team (SLT).

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
M404|IDO|"on the city level are based on a six year cohort.  IDP for its six-year 2013 cohort has 35
students that "
M404|IDO|"ulation.  To support the achievement 
of our goal, IDP will recruit highly qualified candidates from DOE "
M404|IDO|hoice and the number of English Language Learners, IDP currently provides only a freestanding ESL program
M404|REWARDS|"ONY LODICO 

2012-13 CEP TEMPLATE 

06-10-2013
FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

SCHOOL "
M404|REWARDS|"formal observation cycle

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

5

Evid"
M404|REWARDS|" selected describe here:

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

6

Serv"
M404|REWARDS|"ion and Aris parent link

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

7

Use "
M404|REWARDS|"chievement of this goal:

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

8

 A "
M404|REWARDS|"ulum 
information 





2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

9

Budg"
M404|REWARDS|"ion and Aris parent link

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

10

Use"
M404|REWARDS|" to at least one college

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

11



"
M404|REWARDS|"end monthly SLT meetings

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

12

Bud"
M404|REWARDS|"chievement Coach support

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

13

Use"
M404|REWARDS|"es to graduate from IDP.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

14

Ins"
M404|REWARDS|"rent meetings through PA

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

15

Par"
M404|REWARDS|"ities - Alianza Division

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

16

ACA"
M404|REWARDS|"support through Compass 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

17

Soc"
M404|REWARDS|"vices 
to every student.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

18

HIG"
M404|REWARDS|"nities to earn P Credits

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

19

PAR"
M404|Versal|"

Letters
Email

Confirmation of Acceptance 


 Verbal Confirmation made my Counselor


Completed FAFSA "
M404|Compass Learning|"tudents can also 
receive writing support through
Compass Learning
Small group and one-to-one 
tutoring will be   th"
Q307|IDO|"tion with their School Leadership Team (SLT).

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
Q307|Imagine Learning|"vide professional development for teachers to use Imagine Learning
Place Bilingual Pupil Services (BPS) providers in"
Q307|Imagine Learning|"be offered the opportunity to participate in the 
Imagine Learning Software Program which is a proven program to acc"
Q307|Imagine Learning|"intermediate 
stages of language also utilize the Imagine Learning Computer Software program which targets English l"
Q307|Imagine Learning|"o attend a weekly morning supplemental session of Imagine Learning.  ELL students in third 

Page 28

A. Programmin"
Q307|Imagine Learning|"school Program as well as the new arrival Morning Imagine Learning Program.  

Page 31

13.  Instructional material"
Q307|Imagine Learning|"ctors, Laptops, Macs, and Listening Centers. The 
Imagine Learning English Language Software program was also utiliz"
Q307|Imagine Learning|s sight words and Study Island.  Furthermore, the Imagine Learning Computer Software program will continue to be uti
Q307|Imagine Learning|"ividualized instruction and 
ongoing assessments, Imagine Learning targets the development of English skills across "
Q307|Imagine Learning|"re grouped together in grades 1-3 for the Morning Imagine Learning Program.  

16.  All new admits who qualify for E"
Q307|REWARDS|"E TAUB-CHAN

2012-13 CEP TEMPLATE 

07-11-2013
FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

SCHOOL "
Q307|REWARDS|"egies for School Success

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

4

 Re"
Q307|REWARDS|" in the CEP action plan.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

5

ANNU"
Q307|REWARDS|"egies for School Success

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

6

 Re"
Q307|REWARDS|" in the CEP action plan.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

7

ANNU"
Q307|REWARDS|"lar Handbook and Planner

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

8

Fami"
Q307|REWARDS|" in the CEP action plan.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

9

ANNU"
Q307|REWARDS|"esponsible Staff Members

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

10

Pri"
Q307|REWARDS|" in the CEP action plan.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

11

Sch"
Q307|REWARDS|"de support during lunch.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

12

HIG"
Q307|REWARDS|"gues and administration.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

13

DIR"
Q307|Summit|"enior 
ELL Compliance and Performance Specialist.  Submit this form to your Senior ELL Compliance and Perfor"
Q307|Leveled Literacy Intervention|"e pull out services using The Fountas and Pinnell Leveled Literacy Intervention Program. 
This program is used to support our stu"
Q307|Fundations|"skills at the emergent stage of literacy, Wilson 
Fundations is used with all students.  In reader’s workshop "
Q307|Fundations|rgarten through Grade 2 participate in the Wilson Fundations program, which strengthens decoding skills throug
Q307|Fountas and Pinnell|"for “Beginners” for 30 minutes


 AIS using the Fountas and Pinnell Reading Intervention System


Provide profession"
Q307|Fountas and Pinnell|"

AIS teacher provide pull out services using The Fountas and Pinnell Leveled Literacy Intervention Program. 
This prog"
Q307|Fountas and Pinnell|"ll be given the opportunity to participate in the Fountas and Pinnell leveled literacy 
intervention AIS program, where"
Q307|Fountas and Pinnell|"s are given the opportunity to participate in the Fountas and Pinnell leveled literacy intervention AIS 
program, where"
Q307|Fountas and Pinnell|"s are given the opportunity to participate in the Fountas and Pinnell leveled literacy intervention 
AIS program, where"
Q307|Fountas and Pinnell|ted as at risk, receive priority placement in the Fountas and Pinnell intervention AIS program.  They are also further 
Q307|Fountas and Pinnell|es. At risk ELLs are offered participation in the Fountas and Pinnell Academic Intervention Service Program.  The ELLs 
Q307|Fountas and Pinnell|"ppropriate ages and levels.  The students in  the Fountas and Pinnell AIS program are selected 
based on their individu"
Q307|Fountas and Pinnell| to monitor progress in early reading skills. The Fountas and Pinnell running record assessment is used to identify stu
Q307|Fountas and Pinnell|"ormal assessments of the 
ELL students including, Fountas and Pinnell  Assessments and other Formative Assessments.  ES"
Q307|Study Island|BrainPop, Jr., BrainPop ESL, RAZ-Kids, pebblesgo, Study Island, Samson software programs that families can acces
Q307|Study Island|BrainPop, Jr., BrainPop ESL, RAZ-Kids, pebblesgo, Study Island, Samson software programs that families can acces
Q307|Study Island|"rain pop ESL, Raz kids, 
Samson's sight words and Study Island.  Furthermore, the Imagine Learning Computer Soft"
X445|IDO|"tion with their School Leadership Team (SLT).

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
X445|REWARDS|"INE LINDSEY

2012-13 CEP TEMPLATE 

06-11-2013
FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

SCHOOL "
M376|IDO|"tion with their School Leadership Team (SLT).

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
M376|REWARDS|"OL BRADBURY

2012-13 CEP TEMPLATE 

06-10-2013
FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

SCHOOL "
M376|REWARDS|" that are struggling.



2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

4

Stra"
M376|REWARDS|"ecial education training

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

5

Use "
M376|REWARDS|"emailed to all families.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

6

2 st"
M376|REWARDS|"for Summer and Spring PD

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

7

Use "
M376|REWARDS|"n and formative feedback

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

8

Stra"
M376|REWARDS|"lass visits and debriefs

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

9

ACAD"
M376|REWARDS|"l education and general 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

10

At-"
M376|REWARDS|"e

During the school day

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

11

HIG"
M376|REWARDS|"iven department meeting.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

12

DIR"
M376|Rosetta Stone|  The iSchool provides language instruction using Rosetta Stone software.  Students may select from 54 languages 
M376|Just Words|"d day interventions
Budget:  Tax Levy funding for Just Words Training and Teaching Basic Writing Workshop
Netw"
K061|Starfalls|"instructional material will 
include Achieve 3000, Starfall, BrainPop, Acuity, etc. Where possible, translated "
K061|Acuity|nd Math teachers will analyze the results of NYS, Acuity, ELL periodic assessment, NYSAA, and NYSESLEAT to
K061|Acuity|"w and experienced teachers on the topics of using Acuity, analysis of 

test data and using data to plan i"
K061|Acuity|"l will 
include Achieve 3000, Starfall, BrainPop, Acuity, etc. Where possible, translated texts will be us"
M410|IDO|"tion with their School Leadership Team (SLT).

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
M410|REWARDS|"E REEVES

 

2012-13 CEP TEMPLATE 

06-10-2013
FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

DRAFT O"
M410|REWARDS|"the reasoning of others.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

5

 Te"
M410|REWARDS|"decisions based on data.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

6

Use "
M410|REWARDS|"gs (day and/or evening) 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

7

Budg"
M410|REWARDS|"roughout the school day.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

8

Use "
M410|REWARDS|"er school hours to plan.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

9

 Pe"
M410|REWARDS|"ide curriculum planning.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

10

ACA"
M410|REWARDS|". Outside the school day

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

11

HIG"
M410|REWARDS|"student behavior issues.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

12

DIR"
M410|Acuity|nformation meetings regarding use of online data, Acuity data, and how to support formats used in ELA and 
M410|Acuity|"urday Scholar program 
2. After school program
3. Acuity Online Math
4.

ING Direct Financial 
Literacy Pr"
X323|IDO|"nsultation with their School Leadership Team.

HOW DO SCEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL P"
M438|IDO|"tion with their School Leadership Team (SLT).

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
M438|REWARDS|"nvironment for families.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

4

 We"
M438|REWARDS|"l development activities

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

5

ANNU"
M438|REWARDS|"nvironment for families.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

6

 We"
M438|REWARDS|"y and Geography teachers

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

7

ANNU"
M438|REWARDS|" various school reports.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

8

Pare"
M438|REWARDS|"after school
 Saturdays

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

9

 Sm"
M438|REWARDS|"
 During the school day

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

10

HIG"
M438|REWARDS|"this additional license.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

11

40 "
X479|IDO|"tion with their School Leadership Team (SLT).

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
X479|REWARDS|"INE LINDSEY

2012-13 CEP TEMPLATE 

06-14-2013
FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

2

DIR"
X479|REWARDS|"igh school 
experience. 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

4

Budg"
X479|REWARDS|"e grade level per year. 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

5

  

"
X479|REWARDS|" and academic progress. 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

6

Budg"
X479|REWARDS|"nd college readiness.

 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

7

 

A"
X479|REWARDS|"heir preferred language.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

8

Budg"
X479|REWARDS|"motional support groups.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

9

ANNU"
X479|REWARDS|" selected describe here:

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

10

Ser"
X479|REWARDS|"rofessional developers. 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

11

ACA"
X479|REWARDS|"ool day and 
afterschool

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

12

HIG"
X479|REWARDS|" and improve practices. 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

13

DIR"
X327|IDO|"tion with their School Leadership Team (SLT).

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
X327|Lexia|"o foster learning.  In addition, our school uses 
Lexia, another program that assists students in the dev"
X327|REWARDS|"ESPOSITO

 

2012-13 CEP TEMPLATE 

06-11-2013
FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

SCHOOL "
X327|REWARDS|" listed on the 

resume.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

4

Budg"
X327|REWARDS|"ement Community Center. 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

5

Use "
X327|REWARDS|"school connection.



 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

6

Stra"
X327|REWARDS|"ement Community Center. 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

7

ANNU"
X327|REWARDS|"guided reading materials

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

8

Incr"
X327|REWARDS|"ement Community Center. 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

9

ANNU"
X327|REWARDS|"ting samples collected. 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

10

 Te"
X327|REWARDS|"ement Community Center. 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

11

Use"
X327|REWARDS|"s to share their ideas. 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

12

 S"
X327|REWARDS|"ement Community Center. 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

13

ACA"
X327|REWARDS|"QUALIFIED TEACHERS (HQT)

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

14

Tea"
X327|REWARDS|" 
each of our students. 

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

15

DIR"
M414|IDO|"tion with their School Leadership Team (SLT).

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
M414|REWARDS|"BRADBURY

 

2012-13 CEP TEMPLATE 

06-10-2013
FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

SCHOOL "
M414|REWARDS|"ol Leadership Team (SLT)

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

4

Budg"
M414|REWARDS|"dination 



See above.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

5

Use "
M414|REWARDS|" discussed with the SLT.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

6

Budg"
M414|REWARDS|"and student programming.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

7

Use "
M414|REWARDS|"ed by grade 10 analysis.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

8

Stra"
M414|REWARDS|"rdination 


See above.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

9

Use "
M414|REWARDS|"dent scheduling changes.

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

10

Ser"
M414|REWARDS|"ordination 


See above

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

11

ACA"
M414|REWARDS|"ol day and after 
school

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

12

201"
M414|REWARDS|"OD STANDING SCHOOLS

12

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

13

HIG"
M414|REWARDS|"f is highly qualified.  

2012-13 CEP TEMPLATE FOR REWARD, RECOGNITION AND IN GOOD STANDING SCHOOLS

14

DIR"
M414|Acuity|"nerated materials to assess literacy skills.  The Acuity data indicates that our ELLs ability to read an 
"
K065|IDO|"tion with their School Leadership Team (SLT).

HOW DO CEP GOALS RELATE TO GOALS SET FOR THE PRINCIPAL PE"
K065|RazKids|"
b) Saturday school for students in grades 3-5.
c) Raz-Kids program was purchased to increase student’s indepe"
